date_time,traffic_volume,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description
2020-09-26 19:00:00,3907,264.45261544612083,0.0,0.0,85,Clear,few clouds
2020-09-26 20:00:00,2918,269.0245086662157,0.0,0.0,19,Clouds,scattered clouds
2020-09-26 21:00:00,1944,268.0047004282901,0.0,0.0,71,Clear,few clouds
2020-09-26 22:00:00,2277,263.47393379856726,0.0,0.0,53,Clear,clear sky
2020-09-26 23:00:00,2547,271.77547448227256,0.0,0.0,7,Mist,mist
2020-09-27 00:00:00,1946,265.95061238117887,0.0,0.0,52,Clouds,broken clouds
2020-09-27 01:00:00,586,265.0561580067703,0.0,0.0,54,Clouds,scattered clouds
2020-09-27 02:00:00,1156,270.00646669902994,0.0,0.0,96,Clouds,overcast clouds
2020-09-27 03:00:00,1433,268.02862058567837,0.0,0.0,9,Clouds,broken clouds
2020-09-27 04:00:00,1951,270.37648754911004,0.0,0.0,59,Clouds,overcast clouds
2020-09-27 05:00:00,2849,267.7906761735731,0.0,0.0,88,Mist,mist
2020-09-27 06:00:00,2285,269.0918232077818,0.0,0.6948540373475167,95,Snow,light snow
2020-09-27 07:00:00,2896,266.6763603880883,0.0,0.0,50,Clear,few clouds
2020-09-27 08:00:00,3801,263.7016737974984,0.0,0.0,72,Clear,few clouds
2020-09-27 09:00:00,4260,263.4392574241428,0.12184500642683413,0.0,40,Rain,moderate rain
2020-09-27 10:00:00,2454,263.67374232124126,0.0,0.0,63,Clouds,broken clouds
2020-09-27 11:00:00,1946,264.4441893668685,2.809756417745811,0.0,40,Rain,light rain
2020-09-27 12:00:00,2878,282.38749871852895,0.8657165627136375,0.0,63,Rain,heavy rain
2020-09-27 13:00:00,2731,269.75538094069265,0.7990185398517942,0.0,25,Rain,heavy rain
2020-09-27 14:00:00,1886,263.45071946765626,0.0,0.0,73,Mist,mist
2020-09-27 15:00:00,2590,272.0987283442356,1.3020314584984773,0.0,20,Rain,light rain
2020-09-27 16:00:00,2898,276.40968667146444,0.0,0.0,84,Clear,few clouds
2020-09-27 17:00:00,4190,264.4208132158374,0.0,0.5735170540998994,68,Snow,light snow
2020-09-27 18:00:00,3566,264.72044478314245,0.0,0.0,71,Clear,few clouds
2020-09-27 19:00:00,3420,258.02040083553777,0.0,0.0,68,Mist,mist
2020-09-27 20:00:00,3013,265.6072587505831,0.0,0.07072735821165357,24,Snow,snow
2020-09-27 21:00:00,1794,271.02013351777316,0.0,0.0,45,Clear,few clouds
2020-09-27 22:00:00,2619,265.32829548307313,1.6560051308421837,0.0,9,Rain,light rain
2020-09-27 23:00:00,1714,261.82896327884725,0.0,0.0,52,Clouds,scattered clouds
2020-09-28 00:00:00,2932,259.5692422705612,0.0,0.0,57,Fog,fog
2020-09-28 01:00:00,2270,268.565157799459,0.0,0.0,97,Clouds,broken clouds
2020-09-28 02:00:00,3034,263.8939554192835,0.0,0.0,98,Clear,few clouds
2020-09-28 03:00:00,2645,277.14546877946003,0.0,0.0,68,Clear,clear sky
2020-09-28 04:00:00,1788,267.2763429754345,0.0,0.0,13,Clouds,broken clouds
2020-09-28 05:00:00,3112,263.11968408095345,0.0,0.0,73,Clouds,broken clouds
2020-09-28 06:00:00,4375,271.41673708248294,0.0,0.0,44,Clear,clear sky
2020-09-28 07:00:00,5841,277.2127713682177,0.0,0.0,39,Clouds,overcast clouds
2020-09-28 08:00:00,5019,276.04428580888947,0.0,0.0,62,Clouds,scattered clouds
2020-09-28 09:00:00,5246,262.41056456428447,0.0,0.9003696790067441,74,Snow,light snow
2020-09-28 10:00:00,3672,260.68487446021265,0.0,0.0,25,Clear,few clouds
2020-09-28 11:00:00,3248,260.5369866888278,0.0,0.0,25,Clouds,overcast clouds
2020-09-28 12:00:00,4446,270.50589093179576,0.0,0.0,35,Clear,few clouds
2020-09-28 13:00:00,3672,265.55147968551825,0.0,0.0,60,Clouds,overcast clouds
2020-09-28 14:00:00,2248,263.58423627717406,0.0,0.26669218949933615,63,Snow,snow
2020-09-28 15:00:00,3769,271.13413006415766,0.3605697043003575,0.0,13,Rain,moderate rain
2020-09-28 16:00:00,3425,262.61095933366283,0.0,0.0,30,Clouds,overcast clouds
2020-09-28 17:00:00,5362,272.090739335742,0.0,0.0,6,Clouds,scattered clouds
2020-09-28 18:00:00,5215,261.99002626210523,0.0,0.0,42,Clear,few clouds
2020-09-28 19:00:00,5803,265.27176706214664,0.0,0.0,59,Clear,few clouds
2020-09-28 20:00:00,4159,273.94524285850775,0.0,0.0,47,Clear,clear sky
2020-09-28 21:00:00,3741,267.6327934869228,0.0,0.0,84,Clouds,scattered clouds
2020-09-28 22:00:00,3430,261.84726105190015,0.0,0.0,14,Clouds,overcast clouds
2020-09-28 23:00:00,3579,274.5838766975372,1.8537104021993642,0.0,94,Rain,heavy rain
2020-09-29 00:00:00,2409,272.6840352343244,1.728299470968659,0.0,44,Drizzle,drizzle
2020-09-29 01:00:00,1998,274.2028197698603,0.0,0.0,24,Clear,clear sky
2020-09-29 02:00:00,2689,258.4668478986865,0.0,0.0,40,Clear,few clouds
2020-09-29 03:00:00,2630,268.5061554431908,0.0,0.0,23,Clear,few clouds
2020-09-29 04:00:00,3170,263.49125117379367,0.0,0.0,53,Clear,clear sky
2020-09-29 05:00:00,3027,263.9831909306063,0.07496759217076758,0.0,50,Drizzle,light drizzle
2020-09-29 06:00:00,3257,270.22261298915123,0.0,0.0,46,Fog,fog
2020-09-29 07:00:00,5810,258.25903796377946,0.0,0.0,50,Clear,clear sky
2020-09-29 08:00:00,4924,267.8014829969898,0.0,0.0,26,Clear,clear sky
2020-09-29 09:00:00,5747,274.6758683735309,1.3194767217618604,0.0,95,Rain,moderate rain
2020-09-29 10:00:00,3341,267.73499340048534,0.0,0.0,56,Clear,clear sky
2020-09-29 11:00:00,3088,272.47774738905963,0.0,0.0,40,Clouds,scattered clouds
2020-09-29 12:00:00,3740,267.61177957222264,0.0,0.9916611071575933,69,Snow,snow
2020-09-29 13:00:00,2262,262.7468706660295,0.0,0.11489841112689059,35,Snow,snow
2020-09-29 14:00:00,2724,276.65897286021493,0.19758453740916515,0.0,46,Rain,light rain
2020-09-29 15:00:00,3511,266.0482735512162,0.0,0.0,76,Clear,few clouds
2020-09-29 16:00:00,3641,260.71204233335266,0.0,0.0,7,Clear,few clouds
2020-09-29 17:00:00,5215,260.0724767867532,6.327337922237797,0.0,31,Drizzle,light drizzle
2020-09-29 18:00:00,4610,266.0807317976975,0.0,0.0,86,Clear,clear sky
2020-09-29 19:00:00,4991,271.3799850887175,0.0,0.0,52,Clouds,broken clouds
2020-09-29 20:00:00,3795,266.95513354482233,0.0,0.0,33,Clear,clear sky
2020-09-29 21:00:00,3890,259.5230795571697,0.0,0.0,54,Clear,clear sky
2020-09-29 22:00:00,3591,267.4280598079221,0.0,0.0,48,Clear,few clouds
2020-09-29 23:00:00,4178,272.4642375274782,0.0,0.0,13,Clear,few clouds
2020-09-30 00:00:00,2598,266.37238192738187,0.0,1.2714319739749433,86,Snow,snow
2020-09-30 01:00:00,2026,274.29293841070677,0.0,0.0,71,Clear,few clouds
2020-09-30 02:00:00,2259,262.82973065622497,0.0,0.0,74,Clouds,broken clouds
2020-09-30 03:00:00,1698,271.4976775835051,1.9241675895011505,0.0,3,Drizzle,light drizzle
2020-09-30 04:00:00,2345,269.4300768110414,0.029869208410481775,0.0,1,Drizzle,drizzle
2020-09-30 05:00:00,2956,269.6506643129615,0.0,0.0,53,Clouds,overcast clouds
2020-09-30 06:00:00,3942,269.23607673613196,0.0,0.0,3,Clear,clear sky
2020-09-30 07:00:00,6101,265.3652967742852,0.0,0.0,95,Clear,clear sky
2020-09-30 08:00:00,5248,268.5105974192946,1.6143242596582297,0.0,27,Rain,heavy rain
2020-09-30 09:00:00,6073,264.8749440750501,0.0,0.0,36,Fog,fog
2020-09-30 10:00:00,3503,268.38084017573084,0.0,0.0,56,Clear,few clouds
2020-09-30 11:00:00,4335,268.4695584298504,0.22965525967045844,0.0,21,Rain,moderate rain
2020-09-30 12:00:00,3589,265.84409619454976,0.0,0.0,37,Clear,few clouds
2020-09-30 13:00:00,3953,266.29785804666227,0.0,0.0,21,Clear,few clouds
2020-09-30 14:00:00,4337,259.8665780661608,0.0,0.0,22,Clouds,scattered clouds
2020-09-30 15:00:00,3503,267.2715390415675,0.0,0.0,76,Clear,few clouds
2020-09-30 16:00:00,3709,269.9632735396763,2.4244061913435435,0.0,31,Rain,light rain
2020-09-30 17:00:00,6044,268.2171584919048,0.0,0.0,71,Clouds,overcast clouds
2020-09-30 18:00:00,5333,267.72350534333106,0.0,0.0,72,Clear,few clouds
2020-09-30 19:00:00,4739,259.8286895160133,0.0,0.0,84,Clouds,overcast clouds
2020-09-30 20:00:00,4671,268.9210248139201,0.0,0.0,54,Clear,few clouds
2020-09-30 21:00:00,3365,260.8614788696087,3.4389875368228573,0.0,75,Rain,heavy rain
2020-09-30 22:00:00,3679,263.2529781191525,0.0,0.0,34,Clouds,scattered clouds
2020-09-30 23:00:00,4178,261.2416441366994,0.780351604387636,0.0,79,Drizzle,light drizzle
2020-10-01 00:00:00,2095,259.8465549810534,0.0,0.0,89,Clear,few clouds
2020-10-01 01:00:00,1896,265.71332319124855,0.4258888714376311,0.0,41,Rain,moderate rain
2020-10-01 02:00:00,2526,258.23119342569885,0.0,0.0,18,Clear,clear sky
2020-10-01 03:00:00,1503,258.838590093354,0.0,0.0,68,Clear,clear sky
2020-10-01 04:00:00,2256,272.9113101308165,0.0,0.0,97,Clear,clear sky
2020-10-01 05:00:00,2522,274.3325939640211,0.0,0.0,1,Clear,few clouds
2020-10-01 06:00:00,3465,269.974091528561,0.0,0.0,80,Clouds,scattered clouds
2020-10-01 07:00:00,4628,263.50331077474624,0.0,0.0,70,Clear,clear sky
2020-10-01 08:00:00,6197,270.69942054043764,0.0,0.7526948582239064,34,Snow,snow
2020-10-01 09:00:00,5451,267.67398856948023,0.0,0.0,37,Mist,mist
2020-10-01 10:00:00,4315,255.25790413053977,0.0,0.0,42,Clear,clear sky
2020-10-01 11:00:00,3469,270.80004481880195,1.2611217198837383,0.0,19,Rain,moderate rain
2020-10-01 12:00:00,3159,258.7426980293934,0.0,0.0,76,Clear,few clouds
2020-10-01 13:00:00,3734,262.43439364668006,0.0,0.5558453877454477,83,Snow,snow
2020-10-01 14:00:00,3492,266.5128053541968,0.0,0.0,8,Clouds,broken clouds
2020-10-01 15:00:00,3011,266.4713055018795,0.0,0.0,74,Clear,clear sky
2020-10-01 16:00:00,4334,266.91663769103417,0.0,0.0,98,Clouds,overcast clouds
2020-10-01 17:00:00,5088,270.98628910071625,0.0,0.0,10,Clouds,broken clouds
2020-10-01 18:00:00,4479,266.352390483869,0.0,0.0,39,Clouds,broken clouds
2020-10-01 19:00:00,6064,265.7910756575708,0.0,0.0,4,Clouds,scattered clouds
2020-10-01 20:00:00,3347,272.6673862380357,0.08427426626306392,0.0,64,Rain,moderate rain
2020-10-01 21:00:00,3296,264.60236251782277,0.0,0.0,16,Clear,few clouds
2020-10-01 22:00:00,2717,264.4225232862112,0.0,0.0,84,Clear,few clouds
2020-10-01 23:00:00,4470,267.2409454065164,0.0,0.0,92,Clouds,broken clouds
2020-10-02 00:00:00,1755,275.00175488648887,0.0,0.0,19,Clouds,scattered clouds
2020-10-02 01:00:00,2429,261.559151422645,0.0,0.0,41,Clear,few clouds
2020-10-02 02:00:00,2856,256.4189815027665,0.0,0.0,56,Clear,few clouds
2020-10-02 03:00:00,2610,264.9492023091138,0.0,0.0,28,Clear,few clouds
2020-10-02 04:00:00,2370,271.985178343007,0.0,0.0,11,Clouds,broken clouds
2020-10-02 05:00:00,1549,267.9236705051734,0.0,0.0,61,Clear,clear sky
2020-10-02 06:00:00,3195,262.4256919919699,0.0,0.0,64,Clouds,overcast clouds
2020-10-02 07:00:00,5493,265.0333439410653,0.0,0.0,90,Clouds,overcast clouds
2020-10-02 08:00:00,5006,260.08460180636627,0.0,0.0,20,Clear,clear sky
2020-10-02 09:00:00,5501,256.08730567555654,0.0,1.0229324710426457,86,Snow,snow
2020-10-02 10:00:00,3940,263.5783167426387,0.0,0.0,73,Clouds,scattered clouds
2020-10-02 11:00:00,4081,260.0220787854288,0.0,0.0,10,Clouds,overcast clouds
2020-10-02 12:00:00,2986,263.4350734217518,0.0,0.0,43,Clear,few clouds
2020-10-02 13:00:00,4698,257.56112101760164,0.013666528342002538,0.0,64,Rain,light rain
2020-10-02 14:00:00,3983,273.6100424304277,0.0,0.0,9,Clear,clear sky
2020-10-02 15:00:00,3599,269.74080767099724,0.0,0.0,30,Clouds,broken clouds
2020-10-02 16:00:00,4144,262.3362729791955,0.0,0.0,11,Clear,few clouds
2020-10-02 17:00:00,6582,265.2310422781183,0.0,0.0,79,Clear,clear sky
2020-10-02 18:00:00,4680,270.30896539698404,0.0,0.0,27,Clear,few clouds
2020-10-02 19:00:00,5287,266.53856460749455,0.0,0.0,98,Clouds,scattered clouds
2020-10-02 20:00:00,2410,263.26373907434095,0.5621212925492898,0.0,45,Rain,light rain
2020-10-02 21:00:00,3696,267.35656258067485,0.0,0.0,63,Clear,few clouds
2020-10-02 22:00:00,3782,263.6826711993524,0.0,0.0,83,Clear,clear sky
2020-10-02 23:00:00,3580,264.282936968789,0.4394069766495544,0.0,7,Rain,light rain
2020-10-03 00:00:00,1272,273.73747688386,0.0,0.0,44,Clear,clear sky
2020-10-03 01:00:00,575,267.1364188057588,0.09795798517759946,0.0,44,Rain,heavy rain
2020-10-03 02:00:00,1786,264.60684770608515,0.0,0.0,89,Clear,few clouds
2020-10-03 03:00:00,2327,260.0225201710003,0.0,0.0,21,Clear,few clouds
2020-10-03 04:00:00,1304,267.7056194726551,0.0,0.0,67,Clouds,broken clouds
2020-10-03 05:00:00,1820,270.1801984022024,0.0,0.8982809704488489,3,Snow,light snow
2020-10-03 06:00:00,1615,270.77075001979824,0.18385328637540757,0.0,86,Rain,moderate rain
2020-10-03 07:00:00,3828,277.8255888401828,0.0,0.0,37,Clouds,scattered clouds
2020-10-03 08:00:00,3403,260.09895105868577,0.7454161635904388,0.0,34,Rain,light rain
2020-10-03 09:00:00,3218,254.9874664802319,0.0,0.0,46,Clouds,overcast clouds
2020-10-03 10:00:00,2019,269.9935124139945,0.0,1.1234356380329478,52,Snow,snow
2020-10-03 11:00:00,2203,259.0024121416641,0.037396238474297516,0.0,80,Rain,heavy rain
2020-10-03 12:00:00,2591,259.2134205120258,0.0,0.0,8,Fog,fog
2020-10-03 13:00:00,1743,267.7854215783474,0.0,0.0,4,Clear,clear sky
2020-10-03 14:00:00,2201,266.5670169451542,0.0,0.0,83,Clear,clear sky
2020-10-03 15:00:00,2379,261.79710969552673,0.0,0.0,47,Clear,few clouds
2020-10-03 16:00:00,1850,260.88978480214485,0.0,0.0,14,Clouds,broken clouds
2020-10-03 17:00:00,4498,265.15998672117826,2.170045391277675,0.0,70,Rain,moderate rain
2020-10-03 18:00:00,3173,262.6011594330918,0.0,0.0,66,Clear,clear sky
2020-10-03 19:00:00,3265,265.6187562294924,0.0,0.0,8,Clouds,broken clouds
2020-10-03 20:00:00,1910,260.00214766692795,0.0,0.0,54,Clouds,overcast clouds
2020-10-03 21:00:00,3299,260.60840659085454,0.012137916051163739,0.0,30,Rain,moderate rain
2020-10-03 22:00:00,2676,257.2654131198647,0.0,0.0,92,Clear,clear sky
2020-10-03 23:00:00,1931,266.8311087846472,0.0,0.0,88,Mist,mist
2020-10-04 00:00:00,2153,261.761802149214,0.0,0.0,65,Clear,few clouds
2020-10-04 01:00:00,1700,268.64360865461634,0.0,0.0,57,Fog,fog
2020-10-04 02:00:00,1728,253.99400175791988,0.0,0.0,89,Clear,clear sky
2020-10-04 03:00:00,1427,258.0694788497699,0.0,0.0,59,Clear,few clouds
2020-10-04 04:00:00,1225,264.127662514973,0.0,0.0,78,Clouds,overcast clouds
2020-10-04 05:00:00,1768,261.6146014079285,0.17452038213342314,0.0,0,Rain,moderate rain
2020-10-04 06:00:00,2127,259.5962658963992,0.0,0.0,4,Clear,few clouds
2020-10-04 07:00:00,4508,263.5988015168932,0.0,0.0,57,Clear,few clouds
2020-10-04 08:00:00,2965,263.56882548138094,0.5382777960223752,0.0,68,Drizzle,drizzle
2020-10-04 09:00:00,4368,269.35339880423794,0.0,0.02808954625428401,72,Snow,light snow
2020-10-04 10:00:00,2344,266.32994510938187,0.0,0.0,46,Clear,few clouds
2020-10-04 11:00:00,2549,270.63116609480255,0.0,0.0,85,Clouds,scattered clouds
2020-10-04 12:00:00,2816,272.6756146287334,0.0,0.0,25,Clear,clear sky
2020-10-04 13:00:00,2084,261.83053836309784,0.0,0.0,9,Clouds,overcast clouds
2020-10-04 14:00:00,2832,270.51166933109437,0.0,0.0,63,Clear,clear sky
2020-10-04 15:00:00,1046,269.3697556534837,0.0,0.0,19,Clear,clear sky
2020-10-04 16:00:00,2040,264.79414109141396,0.0,0.0,35,Clouds,overcast clouds
2020-10-04 17:00:00,3137,267.62701621238153,0.0,0.0,82,Clear,clear sky
2020-10-04 18:00:00,2973,265.9651764071504,0.0,0.0,56,Clouds,overcast clouds
2020-10-04 19:00:00,3492,264.7090556875094,0.0,0.0,13,Mist,mist
2020-10-04 20:00:00,2592,266.2939717804022,3.7722204907358092,0.0,38,Rain,moderate rain
2020-10-04 21:00:00,2751,266.63132569567165,0.0,0.0,39,Clear,few clouds
2020-10-04 22:00:00,2520,270.10448707577086,0.0,0.0,59,Clear,few clouds
2020-10-04 23:00:00,2067,259.782393180608,1.3089274940154016,0.0,50,Rain,heavy rain
2020-10-05 00:00:00,2584,268.8108248476721,0.0,1.1015736493228951,74,Snow,light snow
2020-10-05 01:00:00,2462,259.24307604215363,0.0,1.2441713756041282,19,Snow,light snow
2020-10-05 02:00:00,2868,264.58028377443776,0.0,0.0,21,Clouds,scattered clouds
2020-10-05 03:00:00,2788,266.30619798010343,0.0,0.0,79,Clouds,broken clouds
2020-10-05 04:00:00,2415,252.43997559880322,0.6957270803100858,0.0,73,Rain,light rain
2020-10-05 05:00:00,1951,263.54272308247414,0.0,0.0,9,Clear,clear sky
2020-10-05 06:00:00,3273,267.22848470812136,0.0,0.4089375298187259,86,Snow,light snow
2020-10-05 07:00:00,5125,264.45326157922347,0.0,0.0,46,Clear,clear sky
2020-10-05 08:00:00,5242,260.41158288247294,0.0,0.0,17,Clouds,overcast clouds
2020-10-05 09:00:00,5534,268.62380309654276,0.0,0.0,32,Clouds,scattered clouds
2020-10-05 10:00:00,3957,261.0425424262632,0.0,0.0,76,Clear,few clouds
2020-10-05 11:00:00,3574,266.03968448063125,0.0,0.0,9,Clear,few clouds
2020-10-05 12:00:00,3608,264.44800238784234,4.918147216665141,0.0,72,Rain,heavy rain
2020-10-05 13:00:00,3671,264.5731801358526,0.0,0.0,56,Clear,few clouds
2020-10-05 14:00:00,3342,265.8444462980785,0.0,0.0,6,Clear,clear sky
2020-10-05 15:00:00,3137,261.90356119221383,0.0,0.0,91,Clouds,scattered clouds
2020-10-05 16:00:00,2722,269.531337925697,0.39432484338796725,0.0,27,Drizzle,drizzle
2020-10-05 17:00:00,5052,260.9380587835775,0.0,0.0,73,Clear,clear sky
2020-10-05 18:00:00,5636,269.1890148139396,0.0,0.0,67,Clouds,broken clouds
2020-10-05 19:00:00,5048,263.1430767186724,0.0,0.0,51,Clear,clear sky
2020-10-05 20:00:00,3481,255.05768543343052,0.2239984908170512,0.0,20,Rain,moderate rain
2020-10-05 21:00:00,3833,261.09257988575393,1.715502838063299,0.0,45,Drizzle,drizzle
2020-10-05 22:00:00,3860,271.54336775897565,0.0,0.0,74,Clear,clear sky
2020-10-05 23:00:00,3060,270.78870050448137,0.3808146932435459,0.0,31,Drizzle,light drizzle
2020-10-06 00:00:00,2898,255.2280985956134,0.0,0.12320478093703982,28,Snow,light snow
2020-10-06 01:00:00,2963,261.3000245805049,0.0,0.0,80,Clouds,scattered clouds
2020-10-06 02:00:00,1835,255.2895473485696,0.8797533742826282,0.0,25,Rain,light rain
2020-10-06 03:00:00,1988,265.50001925685365,0.0,0.12633111416061243,8,Snow,snow
2020-10-06 04:00:00,2995,261.61154582031025,0.0,0.09182718053516901,51,Snow,snow
2020-10-06 05:00:00,2326,266.7727684924605,0.0,0.0,40,Clear,clear sky
2020-10-06 06:00:00,2490,268.3712390137421,0.0,0.057187104356380185,60,Snow,snow
2020-10-06 07:00:00,4700,272.56109349888106,0.0,0.0,18,Clear,few clouds
2020-10-06 08:00:00,5275,273.6240727342536,0.0,0.49394480615011677,23,Snow,light snow
2020-10-06 09:00:00,4818,274.6169079187031,0.0,0.0,93,Clear,clear sky
2020-10-06 10:00:00,3393,269.64747054584166,0.0,0.0,35,Clouds,broken clouds
2020-10-06 11:00:00,3616,264.2644059315016,0.11260414304541337,0.0,78,Rain,heavy rain
2020-10-06 12:00:00,4331,255.90347255949885,0.0,0.0,85,Clouds,scattered clouds
2020-10-06 13:00:00,3454,261.0296783749486,0.8845247725234268,0.0,38,Rain,moderate rain
2020-10-06 14:00:00,4136,258.213128222096,0.0,0.0,57,Mist,mist
2020-10-06 15:00:00,4314,267.2967135951835,0.0,0.0,29,Clear,few clouds
2020-10-06 16:00:00,4317,275.4195562929924,0.0,0.0,86,Clear,few clouds
2020-10-06 17:00:00,5542,260.5339115264479,0.0,0.0,38,Clouds,scattered clouds
2020-10-06 18:00:00,4418,257.58359933458104,0.0,0.0,27,Clouds,overcast clouds
2020-10-06 19:00:00,5630,259.8548277150326,0.0,0.0,97,Clear,few clouds
2020-10-06 20:00:00,4124,273.8217401709491,0.14996983204239728,0.0,24,Rain,light rain
2020-10-06 21:00:00,3559,271.3088392460468,0.0,0.5494355811252931,39,Snow,light snow
2020-10-06 22:00:00,4472,270.34696357959245,0.0,0.0,84,Clear,clear sky
2020-10-06 23:00:00,4029,258.2708567455542,0.6095863306947227,0.0,93,Rain,moderate rain
2020-10-07 00:00:00,2684,269.6232260368968,0.0,0.0,55,Clouds,overcast clouds
2020-10-07 01:00:00,2943,265.2792681193199,0.0,0.0,34,Clear,few clouds
2020-10-07 02:00:00,2566,269.28420622591784,3.289171582184887,0.0,45,Drizzle,light drizzle
2020-10-07 03:00:00,1153,259.68065544676864,0.0,0.0,36,Clear,few clouds
2020-10-07 04:00:00,2150,264.8748608844557,0.0,0.0,8,Clouds,overcast clouds
2020-10-07 05:00:00,2998,262.0576788263528,0.0,0.0,75,Clear,few clouds
2020-10-07 06:00:00,3196,268.45041431926717,0.0,0.0,85,Clear,few clouds
2020-10-07 07:00:00,5288,276.0116319322177,0.0,0.0,86,Clear,clear sky
2020-10-07 08:00:00,4877,258.4892367756597,0.0,0.0,83,Clear,clear sky
2020-10-07 09:00:00,6291,263.946601303394,0.0,0.3221939059773037,61,Snow,snow
2020-10-07 10:00:00,4440,270.1898938784614,0.0,0.0,33,Clouds,overcast clouds
2020-10-07 11:00:00,3158,262.94986845335904,0.0,0.0,7,Clouds,scattered clouds
2020-10-07 12:00:00,3673,260.8843812999579,4.975607147836235,0.0,76,Drizzle,light drizzle
2020-10-07 13:00:00,3259,265.4807697517713,0.0,0.0,75,Clear,few clouds
2020-10-07 14:00:00,3907,262.9860142499676,0.0,0.4799972023300657,94,Snow,snow
2020-10-07 15:00:00,3854,273.75635813274823,0.0,0.0,53,Clear,few clouds
2020-10-07 16:00:00,4005,266.5986084505908,0.0,0.0,96,Clear,few clouds
2020-10-07 17:00:00,5565,267.5009809393138,0.0,0.0,77,Clouds,scattered clouds
2020-10-07 18:00:00,6867,260.67385970524117,0.0,0.0,12,Mist,mist
2020-10-07 19:00:00,4886,265.6852652240584,0.0,0.0,94,Clear,few clouds
2020-10-07 20:00:00,2744,264.67407608393614,0.3573249428634338,0.0,37,Rain,heavy rain
2020-10-07 21:00:00,3403,268.43145201080546,0.0,0.0,46,Clear,few clouds
2020-10-07 22:00:00,2816,268.32467731907536,0.0,0.0,8,Clouds,broken clouds
2020-10-07 23:00:00,2853,262.18742968576805,0.0,0.0,34,Clouds,overcast clouds
2020-10-08 00:00:00,1899,265.6451017093362,0.0,0.0,99,Clouds,scattered clouds
2020-10-08 01:00:00,1938,269.86929723497883,0.008435295514106612,0.0,91,Drizzle,light drizzle
2020-10-08 02:00:00,1922,261.90061217383123,3.3589977452351456,0.0,95,Drizzle,light drizzle
2020-10-08 03:00:00,2659,274.5268358575519,0.0,0.0,67,Clear,clear sky
2020-10-08 04:00:00,2146,259.1355837126342,0.0,0.0,41,Clouds,broken clouds
2020-10-08 05:00:00,2310,263.71366629136895,0.048422995453894974,0.0,86,Rain,moderate rain
2020-10-08 06:00:00,4047,260.5086164539852,0.0,2.4255680071082932,56,Snow,light snow
2020-10-08 07:00:00,5016,267.5479071608064,0.0,0.0,54,Clouds,overcast clouds
2020-10-08 08:00:00,5267,265.05782198325375,0.0,0.0,53,Clear,few clouds
2020-10-08 09:00:00,5582,258.2750617686843,0.0,0.42433399298754787,33,Snow,snow
2020-10-08 10:00:00,2629,275.41541889624733,0.0,0.0,48,Clear,clear sky
2020-10-08 11:00:00,2407,262.0839109516482,0.0,0.0,18,Clouds,scattered clouds
2020-10-08 12:00:00,3773,255.12891955380184,0.0,0.0,12,Clear,clear sky
2020-10-08 13:00:00,3846,266.184724697723,0.0,0.0,54,Clouds,scattered clouds
2020-10-08 14:00:00,4632,265.63251677752436,0.0,0.0,92,Clear,clear sky
2020-10-08 15:00:00,3679,261.85008009832984,0.0,0.0,44,Clouds,broken clouds
2020-10-08 16:00:00,4009,260.8048590433468,0.0,0.0,22,Clouds,broken clouds
2020-10-08 17:00:00,5302,264.88889141468263,2.032062643568624,0.0,28,Rain,light rain
2020-10-08 18:00:00,5548,259.7375135438021,0.0,0.0,64,Clear,few clouds
2020-10-08 19:00:00,6233,269.2732437347537,0.0,0.0,28,Clear,few clouds
2020-10-08 20:00:00,2538,268.86125558406496,0.2430296349874292,0.0,92,Rain,moderate rain
2020-10-08 21:00:00,3806,265.35754799539336,0.0,0.0,80,Clear,clear sky
2020-10-08 22:00:00,4667,259.21427977130435,0.0,0.0,37,Clouds,scattered clouds
2020-10-08 23:00:00,3741,259.37418163164676,0.14954241970912557,0.0,28,Drizzle,drizzle
2020-10-09 00:00:00,3225,266.7958041745205,0.0,0.0,68,Clouds,broken clouds
2020-10-09 01:00:00,2085,267.10957137316825,0.0,0.0,97,Clear,clear sky
2020-10-09 02:00:00,2383,265.11730959941775,0.0,0.0,63,Clouds,overcast clouds
2020-10-09 03:00:00,2416,267.6482137364973,0.0,0.0,98,Clouds,broken clouds
2020-10-09 04:00:00,1291,267.6477058460762,0.5146302846358477,0.0,4,Rain,heavy rain
2020-10-09 05:00:00,1815,265.10665247906087,0.0,0.0,14,Clear,few clouds
2020-10-09 06:00:00,3051,265.40039868030493,0.0,0.0,97,Clear,few clouds
2020-10-09 07:00:00,5811,256.8662319673669,0.0,0.0,35,Clear,few clouds
2020-10-09 08:00:00,5836,265.1625983814626,3.732552390572727,0.0,95,Rain,moderate rain
2020-10-09 09:00:00,5562,264.2157372016149,2.7815313770980117,0.0,24,Rain,heavy rain
2020-10-09 10:00:00,4012,260.94810857364035,0.0,0.0,1,Clouds,scattered clouds
2020-10-09 11:00:00,3517,267.94386688380575,0.0,0.0,77,Clouds,scattered clouds
2020-10-09 12:00:00,4200,264.68333682983786,1.3663570851406317,0.0,20,Rain,moderate rain
2020-10-09 13:00:00,3604,266.46000234211,0.0,0.0,23,Clear,clear sky
2020-10-09 14:00:00,3628,255.09695812459245,0.0,0.0,62,Clouds,broken clouds
2020-10-09 15:00:00,3467,264.11462375326505,0.8296379660624542,0.0,56,Drizzle,drizzle
